stock_code,corp_name,market,corp_code,modify_date
101680,한국정밀기계,KOSDAQ,00257732,20221109
101730,위메이드맥스,KOSDAQ,00643656,20221206
101930,인화정공,KOSDAQ,00482426,20211203
102120,어보브반도체,KOSDAQ,00591441,20230626
102260,동성케미컬,KOSPI,00679314,20230217
102280,쌍방울,KOSPI,00681142,20221209
102370,케이옥션,KOSDAQ,00668600,20230223
102460,이연제약,KOSPI,00145598,20230802
102710,이엔에프테크놀로지,KOSDAQ,00530185,20220401
102940,코오롱생명과학,KOSDAQ,00525642,20230329
103140,풍산,KOSPI,00684714,20230102
103230,에스앤더블류,KOSDAQ,00137012,20221205
103590,일진전기,KOSPI,00683469,20230215
103840,우양,KOSDAQ,00486875,20230220
104040,대성파인텍,KOSDAQ,00442905,20211207
104200,NHN벅스,KOSDAQ,00645089,20230801
104460,디와이피엔에프,KOSDAQ,00602136,20230330
104480,티케이케미칼,KOSDAQ,00693554,20221201
104540,코렌텍,KOSDAQ,00541437,20230331
104620,노랑풍선,KOSDAQ,00632845,20221129
104700,한국철강,KOSPI,00687711,20220222
104830,원익머트리얼즈,KOSDAQ,00623661,20230109
105330,케이엔더블유,KOSDAQ,00606664,20230828
105550,트루윈,KOSDAQ,00766106,20230221
105560,KB금융,KOSPI,00688996,20230119
105630,한세실업,KOSPI,00728638,20230102
105740,디케이락,KOSDAQ,00533003,20221213
105840,우진,KOSPI,00173944,20211210
106080,하이소닉,KOSDAQ,00542898,20230721
106190,하이텍팜,KOSDAQ,00409964,20221205
106240,파인테크닉스,KOSDAQ,00755739,20230913
106520,노블엠앤비,KOSDAQ,00536329,20230127
107590,미원홀딩스,KOSPI,00706715,20230331
107600,새빗켐,KOSDAQ,00862880,20220804
108230,톱텍,KOSDAQ,00531917,20230410
108320,LX세미콘,KOSPI,00525934,20230222
108380,대양전기공업,KOSDAQ,00111193,20221213
108490,로보티즈,KOSDAQ,00946030,20220217
108670,LX하우시스,KOSPI,00759513,20230327
108860,셀바스AI,KOSDAQ,00666064,20230215
109070,컨버즈,KOSPI,00753643,20221207
109080,옵티시스,KOSDAQ,00660291,20221208
109610,에스와이,KOSDAQ,00535481,20230331
109740,디에스케이,KOSDAQ,00530121,20220223
109820,진매트릭스,KOSDAQ,00552992,20220224
109860,동일금속,KOSDAQ,00118284,20220225
109960,에이프로젠 H&G,KOSDAQ,00653194,20221207
110020,전진바이오팜,KOSDAQ,00632793,20220503
110790,크리스에프앤씨,KOSDAQ,00522007,20230222
110990,디아이티,KOSDAQ,00576798,20230118
111110,호전실업,KOSPI,00226316,20230222
111710,남화산업,KOSDAQ,00245694,20220502
111770,영원무역,KOSPI,00776820,20230223
111870,KH 전자,KOSDAQ,00125965,20221228
112040,위메이드,KOSDAQ,00444329,20230105
112290,와이씨켐,KOSDAQ,00619507,20230417
112610,씨에스윈드,KOSPI,00670340,20221202
113810,디젠스,KOSDAQ,00576789,20221212
114090,GKL,KOSPI,00557508,20221206
114120,크루셜텍,KOSDAQ,00618401,20221129
114190,강원에너지,KOSDAQ,00100601,20230509
114450,그린생명과학,KOSDAQ,00532059,20230619
114630,폴라리스우노,KOSDAQ,00663669,20230214
114810,한솔아이원스,KOSDAQ,00625942,20221221
114840,아이패밀리에스씨,KOSDAQ,00692254,20230221
115160,휴맥스,KOSDAQ,00787057,20230331
115180,큐리언트,KOSDAQ,01042650,20221118
115310,인포바인,KOSDAQ,00491415,20230221
115390,락앤락,KOSPI,00561866,20230918
115440,우리넷,KOSDAQ,00664048,20230609
115450,HLB테라퓨틱스,KOSDAQ,00552859,20230710
115480,씨유메디칼,KOSDAQ,00681249,20221214
115500,케이씨에스,KOSDAQ,00441650,20221201
115530,씨엔플러스,KOSDAQ,00660033,20221110
115570,스타플렉스,KOSDAQ,00405959,20221212
115610,이미지스,KOSDAQ,00694942,20221128
115960,연우,KOSDAQ,00372253,20230223
117580,대성에너지,KOSPI,00787376,20230213
117670,알파홀딩스,KOSDAQ,00605124,20221202
117730,티로보틱스,KOSDAQ,00867098,20220221
118000,에스메디,KOSPI,00791209,20230912
118990,모트렉스,KOSDAQ,00876908,20230217
119500,포메탈,KOSDAQ,00188797,20221228
119610,인터로조,KOSDAQ,00604426,20230222
119650,KC코트렐,KOSPI,00797364,20221213
119830,아이텍,KOSDAQ,00626011,20221207
119850,지엔씨에너지,KOSDAQ,00626464,20230403
119860,커넥트웨이브,KOSDAQ,00585608,20230912
120030,조선선재,KOSPI,00796994,20230727
120110,코오롱인더,KOSPI,00795135,20230329
120240,대정화금,KOSDAQ,00250997,20221206
121440,골프존뉴딘홀딩스,KOSDAQ,00674498,20230220
121600,나노신소재,KOSDAQ,00439965,20221121
121800,비덴트,KOSDAQ,00693651,20230822
121850,코이즈,KOSDAQ,00807397,20221205
121890,에스디시스템,KOSDAQ,00604815,20221201
122310,제노레이,KOSDAQ,00799539,20231019
122350,삼기,KOSDAQ,00799177,20221208
122450,KX,KOSDAQ,00657987,20220801
122640,예스티,KOSDAQ,00530556,20221205
122690,서진오토모티브,KOSDAQ,00800145,20221110
122870,와이지엔터테인먼트,KOSDAQ,00613318,20221214
122900,아이마켓코리아,KOSPI,00360142,20220704
122990,와이솔,KOSDAQ,00759294,20230216
123010,아이윈플러스,KOSDAQ,00615723,20230320
123040,엠에스오토텍,KOSDAQ,00259545,20220222
123330,제닉,KOSDAQ,00624998,20221201
123410,코리아에프티,KOSDAQ,00803425,20221213
123420,위메이드플레이,KOSDAQ,00815767,20221201
123570,이엠넷,KOSDAQ,00616290,20221130
123690,한국화장품,KOSPI,00823429,20221130
123700,에스제이엠,KOSPI,00815369,20230223
123750,알톤스포츠,KOSDAQ,00821607,20221130
123840,한일진공,KOSDAQ,00809429,20221212
123860,아나패스,KOSDAQ,00761952,20221207
123890,한국자산신탁,KOSPI,00404701,20221227
124500,아이티센,KOSDAQ,00620868,20230912
124560,태웅로직스,KOSDAQ,00562245,20230223
125210,아모그린텍,KOSDAQ,00611912,20230215
126340,비나텍,KOSDAQ,00563518,20230220
126560,현대퓨처넷,KOSPI,00403632,20230516
126600,BGF에코머티리얼즈,KOSDAQ,00599595,20230113
126640,화신정공,KOSDAQ,00825223,20221205
126700,하이비젼시스템,KOSDAQ,00825959,20221206
126720,수산인더스트리,KOSPI,00193328,20230403
126880,제이엔케이히터,KOSDAQ,00442154,20230626
127120,디엔에이링크,KOSDAQ,00642541,20230220
127710,아시아경제,KOSDAQ,00665676,20230223
127980,화인써키트,KOSDAQ,00527002,20230221
128540,에코캡,KOSDAQ,00870481,20221205
128660,피제이메탈,KOSDAQ,00829380,20221209
128820,대성산업,KOSPI,00828789,20231020
128940,한미약품,KOSPI,00828497,20230814
129260,인터지스,KOSPI,00151368,20221128
129890,앱코,KOSDAQ,01207716,20230327
129920,대성하이텍,KOSDAQ,00577335,20221208
130500,GH신소재,KOSDAQ,00491938,20230220
130580,나이스디앤비,KOSDAQ,00606293,20221201
130660,한전산업,KOSPI,00194947,20230811
130740,티피씨글로벌,KOSDAQ,00578538,20221207
131030,옵투스제약,KOSDAQ,00831428,20230920
131090,시큐브,KOSDAQ,00402110,20221201
131100,티엔엔터테인먼트,KOSDAQ,00814786,20231005
131180,딜리,KOSDAQ,00629212,20221202
131220,대한과학,KOSDAQ,00608316,20221205
131290,티에스이,KOSDAQ,00372226,20221130
131370,알서포트,KOSDAQ,00838962,20221207
131400,이브이첨단소재,KOSDAQ,00533924,20221128
131760,파인텍,KOSDAQ,00820352,20230220
131970,두산테스나,KOSDAQ,00563545,20221209
133750,메가엠디,KOSDAQ,00807555,20230803
133820,화인베스틸,KOSPI,00661847,20230330
134060,이퓨쳐,KOSDAQ,00788737,20230227
134380,미원화학,KOSPI,00855163,20230322
134580,탑코미디어,KOSDAQ,00608699,20230630
134790,시디즈,KOSPI,00852087,20230327
136410,아셈스,KOSDAQ,00922304,20230223
136480,하림,KOSDAQ,00857727,20221213
136490,선진,KOSPI,00855093,20230118
136510,스마트솔루션즈,KOSDAQ,00763358,20230912
136540,윈스,KOSDAQ,00868705,20221206
137080,나래나노텍,KOSDAQ,00362122,20230222
137310,에스디바이오센서,KOSPI,00854997,20230109
137400,피엔티,KOSDAQ,00612294,20230223
137940,넥스트아이,KOSDAQ,00614593,20221206
137950,제이씨케미칼,KOSDAQ,00664853,20230323
138040,메리츠금융지주,KOSPI,00860332,20230105
138070,신진에스엠,KOSDAQ,00577380,20221201
138080,오이솔루션,KOSDAQ,00571483,20221107
138360,협진,KOSDAQ,00808068,20230502
138490,코오롱플라스틱,KOSPI,00241005,20230329
138580,비즈니스온,KOSDAQ,01014657,20220228
138610,나이벡,KOSDAQ,00767628,20221208
138690,엘아이에스,KOSDAQ,00670085,20230811
138930,BNK금융지주,KOSPI,00858364,20230320
139050,시티랩스,KOSDAQ,00656021,20231017
139130,DGB금융지주,KOSPI,00878915,20230103
139480,이마트,KOSPI,00872984,20230508
139670,키네마스터,KOSDAQ,00535375,20230223
139990,아주스틸,KOSPI,00486705,20211201
140070,서플러스글로벌,KOSDAQ,00599285,20230223
140410,메지온,KOSDAQ,00808022,20221227
140520,대창스틸,KOSDAQ,00112721,20221201
140670,알에스오토메이션,KOSDAQ,00858124,20230216
140860,파크시스템스,KOSDAQ,00244747,20220225
140910,에이리츠,KOSPI,00860730,20220222
141000,비아트론,KOSDAQ,00610083,20230221
141020,디에스앤엘,KOSDAQ,00812362,20221201
141080,레고켐바이오,KOSDAQ,00842619,20221212
142210,유니트론텍,KOSDAQ,00879020,20230220
142280,녹십자엠에스,KOSDAQ,00513948,20221219
142760,비엘,KOSDAQ,00587925,20230223
143160,아이디스,KOSDAQ,00883980,20221129
143210,핸즈코퍼레이션,KOSPI,00119140,20230223
143240,사람인,KOSDAQ,00857480,20230419
143540,영우디에스피,KOSDAQ,00569646,20230220
144510,지씨셀,KOSDAQ,01010642,20230329
144960,뉴파워프라즈마,KOSDAQ,00521390,20230222
145020,휴젤,KOSDAQ,00888347,20230915
145210,다이나믹디자인,KOSPI,00453488,20221202
145270,케이탑리츠,KOSPI,00861076,20230330
145720,덴티움,KOSPI,00526599,20221130
145990,삼양사,KOSPI,00896285,20230109
146060,율촌,KOSDAQ,00495633,20230908
146320,비씨엔씨,KOSDAQ,01301623,20220429
147760,피엠티,KOSDAQ,00654175,20230519
147830,제룡산업,KOSDAQ,00899556,20221207
148140,비디아이,KOSDAQ,00610490,20230803
148150,세경하이테크,KOSDAQ,00913689,20230703
148250,알엔투테크놀로지,KOSDAQ,00915508,20230216
148780,비플라이소프트,KOSDAQ,00980043,20220805
148930,에이치와이티씨,KOSDAQ,00885906,20230904
149950,아바텍,KOSDAQ,00442048,20220225
149980,하이로닉,KOSDAQ,00977641,20230403
150840,인트로메딕,KOSDAQ,00661157,20230403
150900,파수,KOSDAQ,00638487,20211210
151860,KG ETS,KOSDAQ,00366137,20230502
151910,SBW생명과학,KOSDAQ,00653103,20230104
152550,한국ANKOR유전,KOSPI,00907013,20230427
153460,네이블커뮤니케이션즈,KOSDAQ,00842585,20230102
153490,우리이앤엘,KOSDAQ,00815095,20220331
153710,옵티팜,KOSDAQ,00971726,20230223
154030,아시아종묘,KOSDAQ,00867478,20220901
154040,다산솔루에타,KOSDAQ,00624518,20230426
155650,와이엠씨,KOSDAQ,00870861,20230215
155660,DSR,KOSPI,00110608,20230223
155900,바다로19호,KOSPI,00910947,20221123
156100,엘앤케이바이오,KOSDAQ,00918222,20230904
158430,아톤,KOSDAQ,00595182,20230403
159010,아스플로,KOSDAQ,00561732,20220603
159580,제로투세븐,KOSDAQ,00563837,20230327
159910,스킨앤스킨,KOSDAQ,00896753,20230911
160550,NEW,KOSDAQ,00974927,20221130
160600,이큐셀,KOSDAQ,00818472,20221129
160980,싸이맥스,KOSDAQ,00659161,20230324
161000,애경케미칼,KOSPI,00936787,20230913
161390,한국타이어앤테크놀로지,KOSPI,00937324,20221227
161570,THE MIDONG,KOSDAQ,00945208,20221216
161580,필옵틱스,KOSDAQ,00938721,20230221
161890,한국콜마,KOSPI,00939331,20221220
162300,신스틸,KOSDAQ,00958664,20230223
163560,동일고무벨트,KOSPI,00939687,20230223
163730,핑거,KOSDAQ,01142075,20230220
164060,이루다,KOSDAQ,01142400,20230220
166090,하나머티리얼즈,KOSDAQ,00660750,20230222
166480,코아스템켐온,KOSDAQ,00989664,20230817
168330,내츄럴엔도텍,KOSDAQ,00923792,20221122
168360,펨트론,KOSDAQ,00957373,20230215
168490,한국패러랠,KOSPI,00960641,20230427
169330,엠브레인,KOSDAQ,00877174,20220822
170030,현대공업,KOSDAQ,00164502,20230418
170790,파이오링크,KOSDAQ,00492353,20230221
170900,동아에스티,KOSPI,00956930,20230717
170920,엘티씨,KOSDAQ,00866062,20221125
171010,램테크놀러지,KOSDAQ,00654272,20221209
171090,선익시스템,KOSDAQ,00327819,20230215
171120,라이온켐텍,KOSDAQ,00317104,20230207
172670,에이엘티,KOSDAQ,00493325,20230727
173130,오파스넷,KOSDAQ,00867849,20230221
173940,에프엔씨엔터,KOSDAQ,00925295,20221205
174880,장원테크,KOSDAQ,00659684,20221129
174900,앱클론,KOSDAQ,00991191,20220407
175140,인포마크,KOSDAQ,00861997,20230330
175250,아이큐어,KOSDAQ,00554352,20230510
175330,JB금융지주,KOSPI,00980122,20230113
177350,베셀,KOSDAQ,00813389,20230303
177830,파버나인,KOSDAQ,00429694,20221202
178320,서진시스템,KOSDAQ,00838005,20221208
178780,일월지엠엘,KOSDAQ,00923826,20230420
178920,PI첨단소재,KOSPI,00767460,20230324
179290,엠아이텍,KOSDAQ,00531829,20230214
179530,애드바이오텍,KOSDAQ,01022902,20220223
179900,유티아이,KOSDAQ,00961774,20230223
180400,DXVX,KOSDAQ,00995993,20230821
180640,한진칼,KOSPI,00983040,20221229
181340,이즈미디어,KOSDAQ,00861720,20230119
181710,엔에이치엔,KOSPI,00983271,20221212
182360,큐브엔터,KOSDAQ,00985686,20221209
182400,엔케이맥스,KOSDAQ,00977650,20230217
183190,아세아시멘트,KOSPI,00990165,20221209
183300,코미코,KOSDAQ,00997812,20230215
183490,엔지켐생명과학,KOSDAQ,00606886,20220518
184230,SGA솔루션즈,KOSDAQ,00988364,20221207
185490,아이진,KOSDAQ,00945457,20221205
185750,종근당,KOSPI,00992871,20221205
186230,그린플러스,KOSDAQ,00602279,20230328
187220,디티앤씨,KOSDAQ,00675594,20230428
187270,신화콘텍,KOSDAQ,00925189,20221202
187420,제노포커스,KOSDAQ,00983916,20220223
187660,에이디엠코리아,KOSDAQ,01409022,20220330
187790,나노,KOSDAQ,00994994,20221128
187870,디바이스이엔지,KOSDAQ,00624509,20221201
189300,인텔리안테크,KOSDAQ,00664181,20220225
189330,씨이랩,KOSDAQ,00991298,20230220
189690,포시에스,KOSDAQ,00939942,20230531
189860,서전기전,KOSDAQ,00869272,20230329
189980,흥국에프엔비,KOSDAQ,00916516,20231024
190510,나무가,KOSDAQ,00819374,20230222
190650,코리아에셋투자증권,KOSDAQ,00304915,20220523
191410,육일씨엔에쓰,KOSDAQ,00843900,20221208
191420,테고사이언스,KOSDAQ,00926522,20221205
192080,더블유게임즈,KOSPI,01010110,20230418
192250,케이사인,KOSDAQ,01003040,20231024
192390,윈하이텍,KOSDAQ,00910840,20230330
192400,쿠쿠홀딩스,KOSPI,00132354,20220502
192410,휴림네트웍스,KOSDAQ,00623184,20230503
192440,슈피겐코리아,KOSDAQ,00917861,20221212
192650,드림텍,KOSPI,00415646,20230214
192820,코스맥스,KOSPI,01009789,20230626
193250,와이제이엠게임즈,KOSDAQ,01035678,20221129
194370,제이에스코퍼레이션,KOSPI,00332927,20230220
194480,데브시스터즈,KOSDAQ,01008762,20230222
194700,노바렉스,KOSDAQ,00811372,20220223
195500,마니커에프앤지,KOSDAQ,00770312,20230904
195870,해성디에스,KOSPI,01032413,20230216
195940,HK이노엔,KOSDAQ,01012066,20230215
195990,에이비프로바이오,KOSDAQ,00620558,20221201
196170,알테오젠,KOSDAQ,00989619,20230222
196300,애니젠,KOSDAQ,00808086,20230214
196450,코아시아씨엠,KOSDAQ,01031502,20230601
196490,디에이테크놀로지,KOSDAQ,00660121,20230601
196700,웹스,KOSDAQ,00864338,20221213
197140,디지캡,KOSDAQ,00681373,20220609
198080,엔피디,KOSDAQ,00876643,20230213
198440,고려시멘트,KOSDAQ,01032583,20221130
198940,한주라이트메탈,KOSDAQ,00156600,20231005
199730,바이오인프라,KOSDAQ,01110058,20230329
199800,툴젠,KOSDAQ,00547510,20230627
199820,제일전기공업,KOSDAQ,00148470,20230217
200130,콜마비앤에이치,KOSDAQ,01032404,20221130
200230,텔콘RF제약,KOSDAQ,00608802,20230222
200350,래몽래인,KOSDAQ,00990819,20230327
200470,에이팩트,KOSDAQ,00667425,20221226
200670,휴메딕스,KOSDAQ,00614478,20220906
200710,에이디테크놀로지,KOSDAQ,00657002,20230712
200780,비씨월드제약,KOSDAQ,00256043,20221207
200880,서연이화,KOSPI,01036446,20211215
201490,미투온,KOSDAQ,00965813,20220223
203400,에이비온,KOSDAQ,00977377,20220223
203450,유니온커뮤니티,KOSDAQ,00408266,20230223
203650,드림시큐리티,KOSDAQ,01038693,20230222
203690,스피어파워,KOSDAQ,01036367,20230731
204020,그리티,KOSDAQ,00671978,20230221
204210,모두투어리츠,KOSPI,01035289,20220228
204270,제이앤티씨,KOSDAQ,00447575,20230216
204320,HL만도,KOSPI,01042775,20230327
204610,티쓰리,KOSDAQ,00609661,20230220
204620,글로벌텍스프리,KOSDAQ,01042711,20221208
204630,스튜디오산타클로스,KOSDAQ,01046203,20230221
204840,지엘팜텍,KOSDAQ,01042359,20221102
205100,엑셈,KOSDAQ,01042085,20230912
205470,휴마시스,KOSDAQ,01042979,20230320
205500,액션스퀘어,KOSDAQ,01042429,20221129
206400,베노티앤알,KOSDAQ,01043853,20230919
206560,덱스터,KOSDAQ,01021949,20220228
206640,바디텍메드,KOSDAQ,01046708,20220802
206650,유바이오로직스,KOSDAQ,00927558,20230104
207760,미스터블루,KOSDAQ,01047840,20230220
207940,삼성바이오로직스,KOSPI,00877059,20230109
208140,정다운,KOSDAQ,01047415,20230518
208340,파멥신,KOSDAQ,00972293,20230220
208350,지란지교시큐리티,KOSDAQ,01047169,20230915
208370,셀바스헬스케어,KOSDAQ,01047451,20230215
208640,썸에이지,KOSDAQ,01049422,20221202
208710,바이오로그디바이스,KOSDAQ,01047707,20230906
208860,엔지스테크널러지,KOSDAQ,01084364,20221208
210120,빅텐츠,KOSDAQ,00550082,20230817
210540,디와이파워,KOSPI,01059605,20221213
210980,SK디앤디,KOSPI,00508344,20230224
211050,인카금융서비스,KOSDAQ,01013694,20220914
211270,AP위성,KOSDAQ,00874803,20230502
212560,네오오토,KOSDAQ,00876865,20230221
213420,덕산네오룩스,KOSDAQ,01061558,20231025
213500,한솔제지,KOSPI,01060744,20230216
214150,클래시스,KOSDAQ,01061327,20221130
214180,헥토이노베이션,KOSDAQ,01013311,20230220
214260,라파스,KOSDAQ,01058101,20220225
214270,FSN,KOSDAQ,01061497,20230220
214310,에스엘에너지,KOSDAQ,00957568,20230428
214320,이노션,KOSPI,00565154,20230102
214330,금호에이치티,KOSPI,00105606,20221201
214370,케어젠,KOSDAQ,00549891,20230216
214390,경보제약,KOSPI,00101664,20230220
214420,토니모리,KOSPI,00816544,20221209
214430,아이쓰리시스템,KOSDAQ,00612489,20230223
214450,파마리서치,KOSDAQ,00970453,20230223
214610,미코바이오메드,KOSDAQ,01049167,20230824
214680,디알텍,KOSDAQ,01062867,20230222
214870,뉴지랩파마,KOSDAQ,00820389,20230323
215000,골프존,KOSDAQ,01067516,20230220
215090,휴센텍,KOSDAQ,01063884,20221130
215100,로보로보,KOSDAQ,01063990,20230220
215200,메가스터디교육,KOSDAQ,01074862,20221220
215360,우리산업,KOSDAQ,01077577,20221206
215380,우정바이오,KOSDAQ,01065013,20230214
215480,토박스코리아,KOSDAQ,01064069,20230220
215600,신라젠,KOSDAQ,00919966,20221206
215790,이노인스트루먼트,KOSDAQ,01065679,20230727
216050,인크로스,KOSDAQ,00819073,20230809
216080,제테마,KOSDAQ,01222867,20230328
217190,제너셈,KOSDAQ,00666204,20221108
217270,넵튠,KOSDAQ,01067808,20230330
217330,싸이토젠,KOSDAQ,01046391,20221128
217480,에스디생명공학,KOSDAQ,01099667,20221214
217500,러셀,KOSDAQ,01068348,20211108
217620,디딤이앤에프,KOSDAQ,01068658,20230911
217730,강스템바이오텍,KOSDAQ,01025644,20230828
217820,원익피앤이,KOSDAQ,01020843,20230119
218150,미래생명자원,KOSDAQ,01071944,20230201
218410,RFHIC,KOSDAQ,01078178,20230329
219130,타이거일렉,KOSDAQ,00617314,20230223
219420,링크제니시스,KOSDAQ,01109955,20230222
219550,디와이디,KOSDAQ,01089378,20230109
219750,지티지웰니스,KOSDAQ,01031229,20230412
220100,퓨쳐켐,KOSDAQ,01053540,20230222
220180,핸디소프트,KOSDAQ,00793155,20221201
220260,켐트로스,KOSDAQ,01089350,20220218
221800,유투바이오,KOSDAQ,01026616,20230217
221840,하이즈항공,KOSDAQ,00688358,20220512
221980,케이디켐,KOSDAQ,00370918,20230330
222040,코스맥스엔비티,KOSDAQ,00656289,20230403
222080,씨아이에스,KOSDAQ,01090471,20230403
222110,팬젠,KOSDAQ,00962922,20230222
222160,바이옵트로,KOSDAQ,01037542,20220603
222420,쎄노텍,KOSDAQ,01091054,20221209
222800,심텍,KOSDAQ,01095722,20221206
222810,세토피아,KOSDAQ,01091382,20230609
222980,한국맥널티,KOSDAQ,00579139,20220223
223250,드림씨아이에스,KOSDAQ,00916826,20230214
223310,커머스마이너,KOSDAQ,01075126,20230802
224060,더코디,KOSDAQ,00530413,20230425
224110,에이텍모빌리티,KOSDAQ,01099861,20230623
225190,삼양옵틱스,KOSDAQ,00992543,20230811
225220,제놀루션,KOSDAQ,01062177,20230223
225430,케이엠제약,KOSDAQ,01095704,20230217
225530,보광산업,KOSDAQ,00568461,20220224
225570,넥슨게임즈,KOSDAQ,01096341,20230216
225590,패션플랫폼,KOSDAQ,01101041,20221205
226320,잇츠한불,KOSPI,00911955,20230811
226330,신테카바이오,KOSDAQ,01344336,20230220
226340,본느,KOSDAQ,01098792,20220225
226360,KH 건설,KOSDAQ,01097906,20230222
226400,오스테오닉,KOSDAQ,01082348,20230220
226440,한송네오텍,KOSDAQ,01101722,20230413
226950,올릭스,KOSDAQ,01113718,20230223
227100,에이치앤비디자인,KOSDAQ,01207761,20231030
227610,아우딘퓨쳐스,KOSDAQ,01080687,20230703
227840,현대코퍼레이션홀딩스,KOSPI,01108099,20221208
227950,엔투텍,KOSDAQ,01105621,20230120
228340,동양파일,KOSDAQ,00993931,20221124
228670,레이,KOSDAQ,00828761,20220930
228760,지노믹트리,KOSDAQ,01108248,20230502
228850,레이언스,KOSDAQ,00899459,20230221
229000,젠큐릭스,KOSDAQ,01051472,20230717
229640,LS전선아시아,KOSPI,01093007,20230324
230240,에치에프알,KOSDAQ,01108442,20230215
230360,에코마케팅,KOSDAQ,01029394,20230919
230980,에이트원,KOSDAQ,01110076,20230608
232140,와이아이케이,KOSDAQ,01109539,20230221
232680,라온테크,KOSDAQ,00911229,20220228
232830,시큐센,KOSDAQ,01113499,20230629
234080,JW생명과학,KOSPI,00225706,20221202
234100,폴라리스세원,KOSDAQ,00617998,20230329
234300,에스트래픽,KOSDAQ,01014055,20221213
234340,헥토파이낸셜,KOSDAQ,00763701,20230220
234690,녹십자웰빙,KOSDAQ,01135057,20230131
234920,자이글,KOSDAQ,01020524,20230220
235980,메드팩토,KOSDAQ,01336373,20230215
236200,슈프리마,KOSDAQ,01124653,20230215
236810,엔비티,KOSDAQ,01051065,20230221
237690,에스티팜,KOSDAQ,00871833,20230217
237750,피앤씨테크,KOSDAQ,00525864,20220223
237820,플레이디,KOSDAQ,00862853,20230217
237880,클리오,KOSDAQ,00957735,20230223
238090,앤디포스,KOSDAQ,00942131,20230406
238120,얼라인드,KOSDAQ,01073678,20230220
238200,비피도,KOSDAQ,01109070,20230712
238490,힘스,KOSDAQ,00556712,20220228
239340,줌인터넷,KOSDAQ,01128622,20230222
239610,에이치엘사이언스,KOSDAQ,01011438,20230714
239890,피엔에이치테크,KOSDAQ,01112889,20230407
240810,원익IPS,KOSDAQ,01135941,20221205
241520,DSC인베스트먼트,KOSDAQ,01109715,20211206
241560,두산밥캣,KOSPI,01032486,20221229
241590,화승엔터프라이즈,KOSPI,01128613,20230214
241690,유니테크노,KOSDAQ,00531865,20230503
241710,코스메카코리아,KOSDAQ,00763473,20220225
241770,메카로,KOSDAQ,00652007,20230502
241790,오션브릿지,KOSDAQ,01113754,20230221
241820,피씨엘,KOSDAQ,01051092,20221201
241840,에이스토리,KOSDAQ,00975290,20221006
242040,나무기술,KOSDAQ,01136348,20230223
243070,휴온스,KOSDAQ,01159853,20221007
243840,신흥에스이씨,KOSDAQ,00807379,20230221
244460,올리패스,KOSDAQ,01070149,20220224
244920,에이플러스에셋,KOSPI,00684802,20230213
245620,EDGC,KOSDAQ,01182550,20230519
246250,에스엘에스바이오,KOSDAQ,01112700,20231020
246690,TS인베스트먼트,KOSDAQ,00778235,20230327
246710,티앤알바이오팹,KOSDAQ,01109937,20230704
246720,아스타,KOSDAQ,01157235,20221205
246960,이노테라피,KOSDAQ,01110182,20230314
247540,에코프로비엠,KOSDAQ,01160363,20230223
247660,나노씨엠에스,KOSDAQ,00660459,20230926
248070,솔루엠,KOSPI,01159233,20230210
248170,샘표식품,KOSPI,01167056,20230221
249420,일동제약,KOSPI,01168383,20221130
250000,보라티알,KOSDAQ,01124680,20230223
250060,모비스,KOSDAQ,01165155,20221110
250930,예선테크,KOSDAQ,01166109,20230221
251120,바이오에프디엔씨,KOSDAQ,01160974,20220405
251270,넷마블,KOSPI,00904672,20230516
251370,와이엠티,KOSDAQ,00602172,20220803
251630,브이원텍,KOSDAQ,01027794,20220228
251970,펌텍코리아,KOSDAQ,00761059,20230223
252500,세화피앤씨,KOSDAQ,01169267,20230221
252990,샘씨엔에스,KOSDAQ,01199727,20230221
253450,스튜디오드래곤,KOSDAQ,01168684,20230627
253590,네오셈,KOSDAQ,01170865,20221209
253840,수젠텍,KOSDAQ,01063954,20230523
254120,자비스,KOSDAQ,01174038,20230217
254490,미래반도체,KOSDAQ,00299844,20230222
255220,SG,KOSDAQ,00963976,20230220
255440,야스,KOSDAQ,00875307,20230216
256150,한독크린텍,KOSDAQ,01069736,20230217
256630,포인트엔지니어링,KOSDAQ,01179608,20230324
256840,한국비엔씨,KOSDAQ,01179617,20230220
256940,케이피에스,KOSDAQ,01037214,20221201
257370,피엔티엠에스,KOSDAQ,01144569,20231018
257720,실리콘투,KOSDAQ,00982023,20230222
258610,케일럼,KOSDAQ,00961507,20231027
258790,소프트캠프,KOSDAQ,01182408,20230221
258830,세종메디칼,KOSDAQ,00959229,20230215
259630,엠플러스,KOSDAQ,00833064,20221212
259960,크래프톤,KOSPI,00760971,20231027
260660,알리코제약,KOSDAQ,00447007,20230215
260930,씨티케이,KOSDAQ,01144028,20230818
260970,에스앤디,KOSDAQ,00560849,20230221
261200,덴티스,KOSDAQ,01187494,20221124
261780,차백신연구소,KOSDAQ,01141599,20230104
262260,에이프로,KOSDAQ,00604268,20230613
262840,아이퀘스트,KOSDAQ,01146822,20230217
263020,디케이앤디,KOSDAQ,00892526,20230223
263050,유틸렉스,KOSDAQ,01110678,20230403
263540,어스앤에어로스페이스,KOSDAQ,00971090,20230802
263600,덕우전자,KOSDAQ,00571298,20230223
263690,디알젬,KOSDAQ,00966168,20220221
263700,케어랩스,KOSDAQ,01187148,20230216
263720,디앤씨미디어,KOSDAQ,01186404,20230424
